Código EAN / UPC,Nombre,Variante,Tags de Producteca,Id Publicación MercadoLibre,Notas
3337875588560,Protector Solar La Roche Posay Anthelios Ultra Crema 50ml,,La Roche-Posay,MLA1496806270,"Anthelios crema ultra fps 50+ de La Roche-Posay es un protector solar para pieles secas, ultra segura. 
 Sus beneficios son:
 1) Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación. 
 2) Máxima eficacia con la mayor tolerancia. Apto para las pieles más sensibles.
 3) Tecnología antimigración: no migra a los ojos. 
 4) No irrita los ojos, incluso si usas lentes de contacto. 
 Testeado bajo control dermatológico. 
 Contiene Agua termal de la Roche-Posay y tecnología de protección solar XL-PROTECT. No contiene fragancia.
 Consejos de uso: Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. 
 
 BENEFICIOS:
 Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación. 
 
 Máxima eficacia con la mayor tolerancia. Apto para pieles y ojos sensibles . Textura ultra confortable. No graso, muy resistente al agua. 
 
 No irrita los ojos
 
 TIPO DE PIEL:
 Piel Seca
 
 COMPOSICIÓN:
 Contiene Agua termal de la Roche-Posay, tecnología de protección solar XL-PROTECT y Glicerina (hidrata)
 
 ZONA DE APLICACIÓN:
 Rostro
 
 Consejos de APLICACIÓN:
 Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. 
 
 TIPO DE PRODUCTO:
 Pomo
 
 PACK SIZE:
 50ml"
7790033293564,Protector Solar La Roche-Posay Anthelios Leche Hidrat FPS50+,,La Roche-Posay,MLA1111485250,"Anthelios Leche Hidratante Carton Tube FPS 50+ de La Roche Posay, es un protector solar de muy alta protección UVA, con un envase sustentable más respetuoso con el medio ambiente. Hecho de cartón 100% reciclado, con -45% uso de plástico.
 
 Beneficio:
 1- Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación.
 2- Práctico formato bruma, textura no pegajosa, probado en pieles sensibles y con tendencia atópica.
 3- Muy resistente al agua, sudor y arena.
 4- Formula respetuosa con la vida marina.
 
 Modo de Uso:
 Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo.
 
 Composición:
 Contiene Agua termal de la Roche-Posay, tecnología de protección solar XL-PROTECT, polvos matificantes.
 
 Tipo de Piel:
 Todo tipo de piel.
 
 Zona de aplicación:
 Cuerpo."
3337872413704,Pure Vitamin C Fluido Légere Antiarrugas La Roche Posay 40ml,Día/Noche - Normal/Mixta,La Roche-Posay,MLA914034154,"Anti-arrugas reafirmante hidratante e iluminador

Arrugas profundas. Perdida de firmeza y Luminosidad

TIPO DE PIEL:
Piel normal a mixta

ZONA DE APLICACIÓN:
Rostro

COMPOSICIÓN:
Experiencia dermatológica: La piel sensible se caracteriza por una tendencia al enrojecimiento. Con la edad, estos enrojecimientos se acentúan y se suman a la pérdida de firmeza y la aparición de arrugas profundas. Basado en este conocimiento, La Roche-Posay ha desarrollado una fórmula para piel sensible altamente concentrada en Vitamina C, un activo antiedad de referencia, reconocido por su eficacia para dar uniformidad al tono y ayudar a estimular la producción de colágeno para reducir el aspecto de las arrugas profundas y rellenar el colchón dérmico. Su acción intensiva se ve mejorada por 2 activos: - Manosa, un azúcar densificador, para optimizar la interacción de la luz con la piel y visiblemente hacer desaparecer las irregularidades. - Ácido Hialurónico, ayuda a suavizar la piel inmediatamente. Esta fórmula aún contiene un restaurador de la piel como el Madecassoside y Neurosensina, un péptido que alivia la incomodidad de la piel sensible.


BENEFICIOS:
Arrugas profundas, pérdida de firmeza y falta de uniformidad del tono. Piel sensible.

PRESENTACIÓN:
Pomo

CONSEJOS DE APLICACIÓN:
Mañana y/o noche sobre el rostro y el cuello. Su textura fresca se absorbe rápidamente dejando un acabado mate, aterciopelado y no graso en la piel. Excelente base para el maquillaje.

"
7790033284203,Pure Vitamin C Y Hyalu B5 Serum La Roche-Posay,,La Roche-Posay,MLA912285449,"Tratamiento antiedad para arrguas y firmeza con ácido Hialurónico Fragmentado + vitamina C pura. 
 Corrige las arrugas profundas y otorga firmeza a la piel. Uniformiza el tono y atenúa los enrojecimiento. 
 
 BENEFICIOS:
 Tratamiento antiedad para arrguas y luminosidad
 
 TIPO DE PRODUCTO:
 Crema
 
 TIPO DE PIEL:
 Pieles normales a mixtas, apto para piel sensible.
 
 ZONA DE APLICACIÓN:
 Rostro y cuello
 
 COMPOSICIÓN:
 Vitamin C y Acido Hialuronico
 
 Consejos de APLICACIÓN:
 Aplicar mañana y noche en rostro, cuello y escote. Todo tipo de piel. 
 
 PACK SIZE
 40ml"
3337872410147,RESPECTISSIME DELINEADOR La Roche Posay,Negro - Mate,La Roche-Posay,MLA739533792,"RESPECTISSIME DELINEADOR
 DESCRIPCIÓN:
 Delineador para ojos y párpados sensibles. Incluso con lentes de contacto.
 TIPO DE PIEL:
 Todo tipo de piel, incluso las más sensibles
 ZONA DE APLICACIÓN:
 Ojos
 Composicion:
 CAPRYLIC/CAPRIC TRIGLYCERIDE ● C10-18 TRIGLYCERIDES ● POLYGLYCERYL-3 DIISOSTEARATE ● CERA ALBA / BEESWAX ● HYDROGENATED CASTOR OIL ● SORBITAN PALMITATE ● CANDELILLA CERA / CANDELILLA WAX ● CERESIN ● CERA MICROCRISTALLINA / MICROCRYSTALLINE WAX. PUEDE CONTENER: CI 77491, CI 77492, CI 77499 / IRON OXIDES ● CI 77891 / TITANIUM DIOXIDE ● MICA.
 BENEFICIOS:
 Intensifica e ilumina la mirada
 
 
 Pack Size:
 
 TIPO DE PRODUCTO
 
 Consejos de APLICACIÓN:
 Dibujá una línea más o menos espesa a lo largo de la raíz de las pestañas"
3337872410154,RESPECTISSIME DELINEADOR Marrón La Roche Posay,Marrón,La Roche-Posay,MLA739533780,"RESPECTISSIME DELINEADOR
 DESCRIPCIÓN:
 Delineador para ojos y párpados sensibles. Incluso con lentes de contacto.
 TIPO DE PIEL:
 Todo tipo de piel, incluso las más sensibles
 ZONA DE APLICACIÓN:
 Ojos
 Composicion:
 CAPRYLIC/CAPRIC TRIGLYCERIDE ● C10-18 TRIGLYCERIDES ● POLYGLYCERYL-3 DIISOSTEARATE ● CERA ALBA / BEESWAX ● HYDROGENATED CASTOR OIL ● SORBITAN PALMITATE ● CANDELILLA CERA / CANDELILLA WAX ● CERESIN ● CERA MICROCRISTALLINA / MICROCRYSTALLINE WAX. PUEDE CONTENER: CI 77491, CI 77492, CI 77499 / IRON OXIDES ● CI 77891 / TITANIUM DIOXIDE ● MICA.
 BENEFICIOS:
 Intensifica e ilumina la mirada
 
 
 Pack Size:
 
 TIPO DE PRODUCTO
 
 Consejos de APLICACIÓN:
 Dibujá una línea más o menos espesa a lo largo de la raíz de las pestañas"
3337872413711,"Redermic Hyalu C
 Piel seca
  La Roche Posay 40ml",Seca - 40 mL,La Roche-Posay,MLA739533746,"Pure Vitamin C Riche 40ml 
(Antes Redermic Hyalu C)

Para piel seca de La Roche-Posay es un tratamiento anti edad para arrugas profundas, pérdida de firmeza y falta de luminosidad del tono, 
1. Con vitamina C: para unificar el tono y reducir rojeces.
2. Ácido hialurónico: para arrugas profundas y firmeza
3. Contiene Manosa: ayuda a desaparecer las irregularidades del tono.

BENEFICIOS:
1. Con vitamina C: para unificar el tono y reducir rojeces.
2. Ácido hialurónico: para arrugas profundas y firmeza
3. Contiene Manosa: ayuda a desaparecer las irregularidades del tono.

TIPO DE PIEL:
piel normal a seca, inclusive la mas sensible

COMPOSICIÓN:
Agua termal, vitamina c pura, acido hialuronico fragmentado, neurosensina, manteca de karite

ZONA DE APLICACIÓN:
Rostro y cuello.

Consejos de APLICACIÓN:
Aplicar de noche sobre rostro, cuello y escote. Todo tipo de pieles

TIPO DE PRODUCTO:
pomo

PACK SIZE:
40ml"
3337872414039,Redermic R Ojos La Roche Posay 15ml,Ojos Sensibles - 15 mL,La Roche-Posay,MLA739533778,"Redermic R Ojos
 DESCRIPCIÓN:
 Concentrado antiedad, antifatiga.
 Retinol para ojos sensibles.
 TIPO DE PIEL:
 Ojos sensibles
 ZONA DE APLICACIÓN:
 Ojos
 Composicion:
 Innovación para ojos sensibles: La eficacia del Retinol que junto con un complejo exclusivo con Cafeína, se adapta a todas las pieles, incluso las más sensibles, para corregir arrugas, bolsas y ojeras del contorno de los ojos.
 
 BENEFICIOS:
 Ojos sensibles. Signos de fotoenvejecimiento y fatiga alrededor de los ojos: arrugas profundas, bolsas y ojeras.
 Eficacia probada en arrugas, signos de fatiga y ojeras, bajo control dermatológico.
 
 
 Pack Size:
 15ml
 TIPO DE PRODUCTO
 Pomo
 Consejos de APLICACIÓN:
 Usar por la mañana, masajeando desde el interior hacia el exterior del área del ojo.
 Si aparecen sensaciones de incomodidad durante la primera aplicación, espaciar las aplicaciones hasta que la piel se adapte al Retinol."
3337872412783,"Respectissime 
 Máscara Waterproof La Roche Posay",Mixta,La Roche-Posay,MLA739533752,"Respectissime 
 Máscara Waterproof
 DESCRIPCIÓN:
 Da volumen y definición
 TIPO DE PIEL:
 Apta para todo tipo de piel
 ZONA DE APLICACIÓN:
 Ojos
 Composicion:
 Alta tolerancia. Confort extremo: 
 - con aceite de jojoba, para una textura cremosa y ligera.
 - con ceramidas, para nutrir día tras días las pestañas.
 - con pigmentos purificados para minimizar los riesgos de alergia.
 Por primera vez se incorpora un líquido lacrimal reconstituido patentado que respeta de manera óptima el equilibrio del film lacrimal para un confort ocular óptimo y una perfecta afinidad con los ojos sensibles. 
 Larga duración antimigración: tono negro intenso que resiste todo el día. 
 
 
 BENEFICIOS:
 La 1a máscara de pestañas waterproof formulada especialmente para ojos sensibles.
 
 
 Pack Size:
 7.6ml
 TIPO DE PRODUCTO
 Envase
 Consejos de APLICACIÓN:
 Aplicar desde la raíz de la pestañas hasta las puntas. Para resultados más intensos, aplica varias capas de máscara."
3337872411373,Respectissime Máscara Extensión La Roche Posay 6.5ml,,La Roche-Posay,MLA739661377,"Respectissime
 Máscara Extensión

- Alarga y fortifica

 TIPO DE PIEL:
 Apta para todo tipo de piel

 ZONA DE APLICACIÓN:
 Ojos

 Composición:
 Exclusivo cepillo doble frente para optimizar la intensidad de la mirada: ALARGA Y SEPARA.
 - el frente plano: regula la curvatura
 - el frente curvo: peina y separa las pestañas
 Formulada con líquido lagrimal reconstituido para un control ocular óptimo.
 
 Beneficios:
 Para ojos sensibles y usuarios de lentes de contacto. Alta tolerancia.
 ESPECIAL OJOS SENSIBLES
 Con líquido lagrimal reconstituído
 
 Pack Size:
 6.5ml

 TIPO DE PRODUCTO
 Envase

 Consejos de APLICACIÓN:
 Aplicar desde la raíz de la pestañas hasta las puntas. Para resultados más intensos, aplica varias capas de máscara."
3337875791885,Ritual Antiage La Roche Posay: Pure Niacinamide + Hyalu B5,Día/Noche - Todos,La Roche-Posay,MLA1377064814,"Ritual Antiage La Roche Posay: Pure Niacinamide + Hyalu B5
 
 Incluye:
 
 QUÉ ES
  Desarrollado conjuntamente con dermatólogos, nuestro nuevo serum Pure Niacinamide 10 está formulado con un 10% de Niacinamida pura, que corrige todo tipo de manchas y marcas, los problemas de hiperpigmentación y el tono desigual de la piel.
  
  CÓMO APLICARLO
  Aplicarlo en el rostro, escote y manos por la mañana y por la noche.
  
  TEXTURA
  Textura hidratante y de rápida absorción con acabado aterciopelado no graso.
  BENEFICIOS CLAVE
  Corrige todo tipo de manchas, marcas, los problemas de hiperpigmentación y el tono desigual de la piel. Eficacia visible desde la primera semana. Gracias a un concentrado dermatológico de Niacinamida Pura al 10% *.
  
  * Estudio clínico – Autoevaluación en 51 sujetos
  LA CIENCIA QUE HAY DETRÁS
  La inflamación es el desencadenante común de todos los trastornos pigmentarios y conduce a una producción excesiva de melanina. El activo clave es el 10% de Niacinamida pura, una molécula dermatológica reconocida que combate todo tipo de manchas, así como los problemas de hiperpigmentación causados por la inflamación.
  Hipoalergénico
  No comedogénico
  Apto para todo tipo de pieles (incluso las grasas)
  Testado bajo control dermatológico
 
 +
 
 Hyalu B5 Serum de La Roche Posay es un tratamiento antiedad para pieles sensibles compuesto por ácido hialurónico de doble peso molecular, vitamina B5 para disminuir la inflamación y agua termal.
  Este serum antiarrugas es el 1er tratamiento antiedad que repara las arrugas y las rellena, promoviendo la producción de colágeno gracias al ácido hialurónico. 
  Posee la máxima tolerancia en las pieles sensibles y sensibilizadas. Uso apto post tratamientos quirúrgicos a partir del cuarto día.
  
  - Rellena las arrugas
  - Repara las arrugas
  - Regenera la piel
  
  Tipo de piel:
  
  Todo tipo de piel, inclusive sensible
  
  Zona de aplicación:
  
  Rostro y cuello
  
  Modo de uso:
  
  Aplicar mañana y noche en rostro, cuello y escote. Todo tipo de piel."
3337875791885,Ritual Antimanchas La Roche Pure Niacinamide + Retinol B3,Día/Noche - Todos,La Roche-Posay,MLA1377051716,"Ritual Antimanchas La Roche Pure Niacinamide + Retinol B3
 
 Incluye:
 
 QUÉ ES
  Desarrollado conjuntamente con dermatólogos, nuestro nuevo serum Pure Niacinamide 10 está formulado con un 10% de Niacinamida pura, que corrige todo tipo de manchas y marcas, los problemas de hiperpigmentación y el tono desigual de la piel.
  
  CÓMO APLICARLO
  Aplicarlo en el rostro, escote y manos por la mañana y por la noche.
  
  TEXTURA
  Textura hidratante y de rápida absorción con acabado aterciopelado no graso.
  BENEFICIOS CLAVE
  Corrige todo tipo de manchas, marcas, los problemas de hiperpigmentación y el tono desigual de la piel. Eficacia visible desde la primera semana. Gracias a un concentrado dermatológico de Niacinamida Pura al 10% *.
  
  * Estudio clínico – Autoevaluación en 51 sujetos
  LA CIENCIA QUE HAY DETRÁS
  La inflamación es el desencadenante común de todos los trastornos pigmentarios y conduce a una producción excesiva de melanina. El activo clave es el 10% de Niacinamida pura, una molécula dermatológica reconocida que combate todo tipo de manchas, así como los problemas de hiperpigmentación causados por la inflamación.
  Hipoalergénico
  No comedogénico
  Apto para todo tipo de pieles (incluso las grasas)
  Testado bajo control dermatológico
 
 +
 
 Nuevo Serum Anti edad Retinol B3 es un tratamiento anti edad que trata arrugas profundas y tono irregular apto para pieles sensibles. Compuesto por una molécula 2 tipos de Retinol: uno puro y otro de liberación gradual, además tiene activos compensatorios que son las vitaminas B3 y la glicerina. Asegura eficacia y tolerancia.
 
 Modo de aplicación: Aplicar la dosis de noche sobre el rostro, el cuello y el escote.
  
 BENEFICIOS:
 Trata las arrugas profundas
 Trata tono irregular
  
 TIPO DE PIEL:
 Apto para piel sensible
  
 ZONA DE APLICACIÓN:
 Rostro y cuello
  
 Consejos de APLICACIÓN:
  Aplicar 1 vez por día de noche, siempre con usar protección solar.
  
 COMPOSICIÓN:
 Tiene 2 tipos de Retinol, molécula dermatológica de alta eficacia, puro y de liberación gradual, Vitamina B3 y Glicerina.
  
  TIPO DE PRODUCTO:
  Tratamiento anti edad
  
 PACK SIZE:
 30ml"
3337875791885,Ritual La Roche Posay: Pure VitaminC + Pure Niacinamide,Día/Noche - Todos,La Roche-Posay,MLA1377064812,"Ritual La Roche Posay: Pure VitaminC + Pure Niacinamide
 
 El serum antioxidante co creado con dermatologos para una piel radiante.
 
 Beneficios:
 VITAMINA C Estimula la producción de colágeno. Reduce la proliferación de radicales libres. Disminuye arrugas y lineas de expresión
 
 ÁCIDO SALICILICO Exfolia las células de la superficie y facilicita la eliminación de celulas muertas.El tono de la piel mejora, el brillo vuelve
 
 Nuerosensina Reduce la inflamación y calma rojeces
 
 Tipo de piel:
 Todo tipo de piel, inclusive las mas sensibles
 
 Zona de aplicación:
 Rostro y cuello
 
 Composición:
 Vitamina c al 10%, ácido salicilico, niacinamida
 
 Tipo de producto:
 Serum
 
 Consejos de Aplicación:
 Aplicar una gota por la mañana o noche en todo el rostro y cuello
 
 Pack size:
 30 ml
 
 +
 
 QUÉ ES
  Desarrollado conjuntamente con dermatólogos, nuestro nuevo serum Pure Niacinamide 10 está formulado con un 10% de Niacinamida pura, que corrige todo tipo de manchas y marcas, los problemas de hiperpigmentación y el tono desigual de la piel.
  
  CÓMO APLICARLO
  Aplicarlo en el rostro, escote y manos por la mañana y por la noche.
  
  TEXTURA
  Textura hidratante y de rápida absorción con acabado aterciopelado no graso.
  BENEFICIOS CLAVE
  Corrige todo tipo de manchas, marcas, los problemas de hiperpigmentación y el tono desigual de la piel. Eficacia visible desde la primera semana. Gracias a un concentrado dermatológico de Niacinamida Pura al 10% *.
  
  * Estudio clínico – Autoevaluación en 51 sujetos
  LA CIENCIA QUE HAY DETRÁS
  La inflamación es el desencadenante común de todos los trastornos pigmentarios y conduce a una producción excesiva de melanina. El activo clave es el 10% de Niacinamida pura, una molécula dermatológica reconocida que combate todo tipo de manchas, así como los problemas de hiperpigmentación causados por la inflamación.
  Hipoalergénico
  No comedogénico
  Apto para todo tipo de pieles (incluso las grasas)
  Testado bajo control dermatológico"
7790033283176,Rutina Toleriane Sensitive + Dermolimpiador Piel Sensible,,La Roche-Posay,MLA1126355822,"Rutina Toleriane Sensitive y Toleriane Dermolimpiador para piel sensible
 
 Sequedad, tirantez, picazón, enrojecimiento? El malestar de la piel sensible aumentan con el invierno, la calefacción y el cambio de temperatura. Esta rutina calma y reduce la sensibilidad. Primero limpiar la piel del rostro con Toleriane Dermolimpiador y luego hidratar con Toleriane Sensitive.
 
 - Hidrata por 48 horas
 - Calma Inmediatamente
 - Reduce la sensibilidad
 
 Zona de aplicación:
 Rostro y cuello
 
 Consejo de aplicación:
 Aplicar de dia y/o de Noche"
3337875583626,Serum Antiedad Ácido hialurónico HYALU B5 La Roche-Posay,Día/Noche - Sensible,La Roche-Posay,MLA1205613784,"Hyalu B5 Serum de La Roche Posay es un tratamiento antiedad para pieles sensibles compuesto por ácido hialurónico de doble peso molecular, vitamina B5 para disminuir la inflamación y agua termal.
 Este serum antiarrugas es el 1er tratamiento antiedad que repara las arrugas y las rellena, promoviendo la producción de colágeno gracias al ácido hialurónico. 
 Posee la máxima tolerancia en las pieles sensibles y sensibilizadas. Uso apto post tratamientos quirúrgicos a partir del cuarto día.
 Modo de aplicación: Aplicar la dosis de noche sobre el rostro, el cuello y el escote.
 
 BENEFICIOS:
 Rellena las arrugas y promueve la producción de colágeno gracias al ácido hialurónico
  Con Vitamina B5 para disminuir la inflamación y madecassoside para reparar la piel
 Para las pieles más sensibles y sensibilizadas. Uso apto post tratamientos quirúrgicos a partir del cuarto día
 
 TIPO DE PRODUCTO:
 Serum
 
 TIPO DE PIEL:
 Pieles sensibles
 
 ZONA DE APLICACIÓN:
 Rostro
 
 COMPOSICIÓN:
 Ácido Hialurónico de doble peso molecuar. ¡MAYOR CONCENTRACIÓN! Vitamina B5. Madecassoside. Agua Termal de La Roche-Posay
 
 Consejos de APLICACIÓN:
 Aplicar de noche sobre rostro, cuello y escote. Todo tipo de pieles
 
 PACK SIZE:
 30ml"
7790033290624,Set La Roche Posay Hyalu B5 + Anthelios Fluido+ Agua Micelar,,La Roche-Posay,MLA1116714580,"Con la compra de Hyalu B5 tratamiento, de regalo 1 agua micelar de 15ml y 1 Anthelios Fluido Invisible de 3ml.
 
 Corrección dermatológica que rellena las arrugas, repara e hidrata la piel sensible. Una fórmula reparadora única que contiene dos tipos de ácidos hialurónicos puros, vitamina B5 y madecasoside, para rellenar y reparar la barrera de la piel. Es para todo tipo de piel y edad. Complementa tu rutina con el Anthelios Fluido Invisible, la mayor pretección UVA de la historia de Anthelios y el Agua Micelar, ideal para pieles sensibles, limpia las impuresas de la piel ademas de calmarla y proporcionarle comodidad y frescura. 
 
 - Repara la piel
 - Hidrata la piel
 
 Composición:
 Dos tipos de ácidos hialurónicos puros, vitamina B5 
 
 Consejos de APLICACIÓN:
 Aplicar mañana y noche en rostro, cuello y escote. Todo tipo de piel."
7790033283282,Solar Anthelios Compacto Tono FPS 50+ La Roche-Posay,Tono 1 Claro,La Roche-Posay,MLA880133584,"Anthelios Compacto fps 50+ de La Roche-Posay con color
 Sus beneficios son:
 1) Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación.
 2) Máxima eficacia con la mayor tolerancia. Apto para las pieles más sensibles.
 3) Con color, excelente base de maquillaje.
 4) Piel mate sin efecto máscara. 
 Contiene Agua termal de la Roche-Posay, tecnología de protección solar XL-PROTECT.
 Testeado bajo control dermatológico. 
 Consejos de uso: Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. 
 
 BENEFICIOS:
 
 Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación. 
 
 Unifica el tono, excelente base de maquillaje
 Piel mate.
 
 TIPO DE PIEL:
 
 Piel normal mixta
 
 ZONA DE APLICACIÓN:
 
 Rostro
 
 Consejos de APLICACIÓN:
 
 Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. Evitar el contorno de los ojos. En caso de contacto con los ojos, enjuagar inmediata y abundantemente. 
 
 COMPOSICIÓN:
 
 Contiene Agua termal de la Roche-Posay, tecnología de protección solar XL-PROTECT y Neurosensina (calmante) Caolín (Matificante) y pigmentos minerales purificados. 
 
 TIPO DE PRODUCTO:
 
 Compacto
 
 CONTENIDO:
 
 9gr"
7790033283299,Solar Anthelios Compacto Tono FPS 50+ La Roche-Posay,Tono 2 Medio,La Roche-Posay,MLA880133584,"Anthelios Compacto fps 50+ de La Roche-Posay con color
 Sus beneficios son:
 1) Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación.
 2) Máxima eficacia con la mayor tolerancia. Apto para las pieles más sensibles.
 3) Con color, excelente base de maquillaje.
 4) Piel mate sin efecto máscara. 
 Contiene Agua termal de la Roche-Posay, tecnología de protección solar XL-PROTECT.
 Testeado bajo control dermatológico. 
 Consejos de uso: Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. 
 
 BENEFICIOS:
 
 Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación. 
 
 Unifica el tono, excelente base de maquillaje
 Piel mate.
 
 TIPO DE PIEL:
 
 Piel normal mixta
 
 ZONA DE APLICACIÓN:
 
 Rostro
 
 Consejos de APLICACIÓN:
 
 Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. Evitar el contorno de los ojos. En caso de contacto con los ojos, enjuagar inmediata y abundantemente. 
 
 COMPOSICIÓN:
 
 Contiene Agua termal de la Roche-Posay, tecnología de protección solar XL-PROTECT y Neurosensina (calmante) Caolín (Matificante) y pigmentos minerales purificados. 
 
 TIPO DE PRODUCTO:
 
 Compacto
 
 CONTENIDO:
 
 9gr"
7790033283275,Solar Anthelios Spray Invisible Cuerpo Fps50 La Roche Posay,,La Roche-Posay,MLA880134126,"Anthelios Spray invisible de Cuerpo fps 50+ de La Roche-Posay. Protección solar para toda la familia.
 
 Sus beneficios son:
 1) Muy alta protección de amplio espectro que previene el daño causado por los rayos UVA, UVB, infrarrojos y por la contaminación.
 2) Textura fluida, invisible en la piel. Sin acabado graso ni pegajoso.
 3) Ultra resistente al agua, sudor y a la arena. 
 La formula crea una red de protección, proporcionando textura homogenea, de acabado invisible, no grasoso y ultra resistente.
 
 Probado bajo control dermatológico. Probado en pieles sensibles y alergicas.
 
 Consejos de uso: 
 Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo."
7790033283329,Solar Anthelios XL FPS 50+ Leche 250ml La Roche Posay,,La Roche-Posay,MLA880132644,"Anthelios Leche XL FPS 50+ de La Roche-Posay es un protector solar corporal para todo tipo de pieles, ideal para toda la familia.
 Sus beneficios son:
 1) Muy alta protección de rayos UVB/UVA y rayos infrarrojos. 
 2) Máxima eficacia con la mayor tolerancia. Apto para las pieles más sensibles. 
 3) Muy resistente al agua. Textura única, con 24 estudios clínicos.
 Anthelios Leche contiene Agua termal de La Roche-Posay, tecnología de protección solar XL-PROTECT y glicerina (hidratante). Fórmula minimalista testeada bajo control dermatológico, sin perfume ni parabenos, sin octocrileno (no daña la biodiversidad marina).
 Testeado bajo control dermatológico. 
 Consejos de uso: Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. Evitar el contorno de los ojos. En caso de contacto con los ojos, enjuagar inmediata y abundantemente. 
 
 
 BENEFICIOS:
 
 Muy alta protección de rayos UVB/UVA, rayos infrarrojos y contaminación. 
 
 Máxima eficacia con la mayor tolerancia. Apto para las pieles más sensibles. Textura ultra confortable. No graso, muy resistente al agua. 
 
 Muy resistente al agua
 
 TIPO DE PIEL:
 
 Todo tipo de piel
 
 ZONA DE APLICACIÓN:
 
 Rostro y cuerpo.
 
 Consejos de APLICACIÓN:
 
 Aplicar 30 minutos antes de la exposición solar. Repetir con regularidad para mantener el nivel de protección: por lo menos una vez cada dos horas, después de cada baño y después de secarse con la toalla. Uso externo. Evitar el contorno de los ojos. En caso de contacto con los ojos, enjuagar inmediata y abundantemente. 
 
 COMPOSICIÓN:
 
 Contiene Agua termal de la Roche-Posay, tecnología de protección solar XL-PROTECT y Glicerina hidratante.
 
 TIPO DE PRODUCTO:
 
 Pomo
 
 CONTENIDO:
 
 250ml"
7790033283305,Solar Anthelios XL Fps50 Bruma Cuerpo La Roche Posay 20Off,,La Roche-Posay,MLA896917561,"Anthelios XL FPS 50+
 Bruma de cuerpo
 Ultraligera
 
 
 DESCRIPCIÓN:
 La más alta protección para cuerpo.

 TIPO DE PIEL:
 Apta para todo tipo de piel

 ZONA DE APLICACIÓN:
 Cuerpo
 
 Bruma fresca de rápida absorción. Acabado seco e invisible.Un cuidado solar con una fragancia agradable y ligera para el máximo confort.
 
  BENEFICIOS:
 Alergias solares. Piel sensible. Hipoalergénico. 
 Testeada bajo control dermatológico.
  
 Pack Size:
 200ml

 TIPO DE PRODUCTO
 Aerosol 

 Consejos de APLICACIÓN:
 La sobreexposición al sol es peligrosa. No permanecer demasiado tiempo al sol; incluso mientras se utiliza un producto de protección solar, ya que no proporciona una defensa del 100%. Aplicar el producto de protección solar justo antes de la exposición. Volver a aplicar generosa y frecuentemente, especialmente después de sudar o secarse con una toalla. Para uso externo.
"
