EAN,NOMBRE,DESCRIPCION,TAMAÑO,"GR/ML, ETC",COMPOSICION,BENEFICIO 1,BENEFICIO 2,BENEFICIO 3,MODO DE USO,TAG/ KEY WORDS
3337875632676,Máscara de pestañas para dar volumen Respectissime Waterproof La Roche-Posay,"La Máscara Waterproof de La Roche-Posay densifica y da volumen.  Maquillaje resistente al agua y, respetuoso de la piel y de los ojos sensibles.
Sus beneficios son:
1. Apta para ojos sensibles. Testeado en ojos alérgicos y con lentes de contacto.
2. Resistente al agua y a las lágrimas.
3. Densifica, da volumen, separa las pestañas y no deja grumos. Aumenta visiblemente la densidad.
La máscara de pestañas waterproof está disponible en color negro. Contiene aceite de jojoba (para una textura cremosa y ligera), ceramidas (nutre) y pigmentos purificados (minimiza riesgos de alergia).
Consejo de uso: Aplicar desde la raíz de la pestañas hasta las puntas. Para resultados más intensos, aplica varias capas de máscara.",4.5,ml,"Contiene aceite de jojoba (para una textura cremosa y ligera), ceramidas (nutre) y pigmentos purificados (minimiza riesgos de alergia).",Resistente al agua y a las lágrimas.,Apta para ojos sensibles. Testeado en ojos alérgicos y con lentes de contacto.Sin perfume ni parabenos,"Densifica, da volumen, separa las pestañas y no deja grumos.","Aplicar desde la raíz de la pestañas hasta las puntas. Para resultados más intensos, aplica varias capas de máscara.","máscara pestañas, ojos sensibles, ojos alérgicos, lentes de contacto, máscara alta tolerancia, maquillaje ojos, máscara waterproof, maquillaje a prueba de agua, pestañas sensibles, pestanias,  máscara confortable, sin grumos, no deja grumos"
3337875632690,Máscara para alargar pestañas Respectissime La Roche-Posay,"La Máscara Extensión de La Roche-Posay alarga, suaviza y fortifica las pestañas para cubrir de color toda su longitud.  Maquillaje respetuoso de la piel y de los ojos sensibles.
Sus beneficios son:
1. Apta para ojos sensibles. Testeado en ojos alérgicos y con lentes de contacto.Sin perfume ni parabenos
2. Alarga y separa las pestañas, aumenta visiblemente el largo de las pestañas.
3. El color se adhiere de manera uniforme en toda la pestaña para alargarla al máximo.
La máscara de pestañas extensión está disponible en color negro. Su fórmula contiene líquido lagrimal reconstituido (para un control ocular óptimo).
Consejo de uso: Aplicar desde la raíz de la pestañas hasta las puntas. Para resultados más intensos, aplica varias capas de máscara.",4.5,ml,"Contiene líquido lagrimal reconstituido para un control ocular óptimo. Sin perfume, sin parabenos.","Alarga y separa las pestañas, aumenta visiblemente el largo de las pestañas.",Apta para ojos sensibles. Testeado en ojos alérgicos y con lentes de contacto.Sin perfume ni parabenos,El color se adhiere de manera uniforme en toda la pestaña para alargarla al máximo.,"Aplicar desde la raíz de la pestañas hasta las puntas. Para resultados más intensos, aplica varias capas de máscara.","máscara pestañas, ojos sensibles, ojos alérgicos, lentes de contacto, máscara alta tolerancia, maquillaje ojos, pestañas sensibles, pestanias, pestañas más largas, pestañas largas, máscara extensión,  máscara confortable, sin grumos, no deja grumos"
3433422401907,Desmaquillante para maquillaje a prueba de agua Respectissime de La Roche-Posay,"Respectissime Desmaquillante de La Roche-Posay, elimina suavemente el maquillaje a prueba de agua, respetando el equilibrio fisiológico de la piel. 
Sus beneficios son:
1. Apto para ojos sensibles, incluso con lentes de contacto.
2. Remueve maquillaje a prueba de agua.
3. Respeta el equilibrio fisiológico.
Respectissime Waterproof no requiere enjuague, es recomendable luego de la higiene utilizar un contorno de ojos hidratante.",125,ml,,,,,,
3337872411083,Tratamiento para el acné Effaclar gel pieles grasas  200ml La Roche-Posay,"Effaclar Gel de La Roche-Posay es un gel de higiene para pieles mixtas a grasas.
Sus beneficios son:
1. Regula la producción de sebo
2. Limpia y purifica la piel grasa.
3. Apto para las pieles más sensibles y pieles bajo tratamiento acneico.
Effaclar Gel está compuesto por Agua Termal de La Roche-Posay, Pidolato de zinc (Seborregulador) y Tensioactivos suaves (agentes limpiadores). Su fórmula no contiene parabenos ni alcohol.
Consejos de uso: Utilizar por la mañana y noche. Tomar una pequeña cantidad de gel y hacer espuma sobre la palma de la mano húmeda. Aplicar sobre el rostro húmedo, masajeando suavemente. Enjuagar bien con agua.",200,ml,,,,,,
3337875549486,Tratamiento para el acné Effaclar gel pieles grasas  400ml La Roche-Posay,"Effaclar Gel de La Roche-Posay es un gel de higiene para pieles mixtas a grasas.
Sus beneficios son:
1. Regula la producción de sebo
2. Limpia y purifica la piel grasa.
3. Apto para las pieles más sensibles y pieles bajo tratamiento acneico.
Effaclar Gel está compuesto por Agua Termal de La Roche-Posay, Pidolato de zinc (Seborregulador) y Tensioactivos suaves (agentes limpiadores). Su fórmula no contiene parabenos ni alcohol.
Consejos de uso: Utilizar por la mañana y noche. Tomar una pequeña cantidad de gel y hacer espuma sobre la palma de la mano húmeda. Aplicar sobre el rostro húmedo, masajeando suavemente. Enjuagar bien con agua.",400,ml,,,,,,
3337875598071,Tratamiento para el acné Effaclar Duo [+] Anti acné 40ml La Roche-Posay,"Effaclar Duo [+] APF de La Roche-Posay es un tratamiento anti acné para pieles mixtas a grasas. 
Sus beneficios son:
1. Corrige el acné y sus marcas, granos, puntos negros.
2. Rebalancea el microbioma de la piel y evita que el acné vuelva a aparecer.
3. Su textura es ligera, no comedogénica y matificante.
4. Para acné moderado y severo. Apto para las pieles más sensibles y pieles bajo tratamiento acneico.
Effaclar Duo está compuesto por Procerad (despigmentante) , Niacinamida (antiinflamatorio), LHA y ácido salicílico (microexfoliantes) y Zinc (seborregulador). La innovación en su fórmula es la incorporación de un activo desarrollado por el laboratorio La Roche-Posay: Aqua Posae Filiformis; evita que el acné o grano vuelva a aparecer. 
Consejos de uso: Aplicar durante la mañana y /o noche en todo el rostro, luego de una adecuada higiene con Effaclar gel. 
",40,ml,,,,,,
3337872412516,Tratamiento para el acné Effaclar Agua Micelar 400ml La Roche-Posay,"Effaclar agua micelar ultra purificante de La Roche-Posay es un agua micelar para pieles mixtas a grasas.
Gracias a su formula y tecnología, es:
1. Ultra eficiente: limpia sin irritar la piel, desmaquilla desde el primer algodón.
2. Ultra purificante: ayuda a regular la producción de sebo,
3. Ultra segura: sin parabenos, ni colorantes, ni alcohol, ni jabón, ni sulfato.  Hipoalargénica y testeada bajo control dermatológico, no comedogénica.
Consejos de uso: Aplicar mañana y noche en el rostro, ojos y labios con un disco de algodón. Solo para uso externo.",400,ml,,,,,,
7899706149211,Tratamiento para el acné Effaclar Barra dermatológica La Roche-Posay,"Effaclar barra dermatológica de La Roche-Posay es un jabón de higiene purificante para pieles mixtas a grasas.
Sus beneficios son:
1. Desobstruye los poros y controla el brillo,
2. Reduce el exceso de sebo de forma duradera
3. Disminuye el acné.
La barra dermatológica de Effaclar tiene una combinación exclusiva de activos para una eficacia superior; contiene LHA (microexfoliante), ácido salicílico (queratolítico) y perlite(matificante).
Consejos de uso: Utilizar diariamente por la mañana/noche. Aplicar sobre la piel humedecida, haciendo espuma. Enjuagar inmediatamente. Evitar los ojos.
",80,gr,,,,,,
3433422408159,Tratamiento para el acné Effaclar loción astringente La Roche-Posay,"Effaclar loción astringente de La Roche-Posay es una loción astringente microexfoliante para pieles mixtas a grasas.
Gracias a su formula y tecnología, es:
1. Ayuda a reducir instantáneamente el tamaño de los poros y lucha contra su obstrucción,
2. Unifica y afina la textura de la piel,
3. Limpia y purifica la piel.
Effaclar loción astringente afina los poros  gracias a la combinación de los ingredientes activos del LHA como los seborreguladores, purificadores y microexfoliantes.
Consejos de uso: Aplicar por las mañanas y las noches en el rostro usando un disco de algodón mojado, después de limpiar y secar la piel.",200,ml,,,,,,
3337872413025,Tratamiento para el acné Effaclar MAT La Roche-Posay,"Effaclar Mat de La Roche-Posay es un tratamiento hidratante matificante que reduce el tamaño de los poros para pieles mixtas a grasas y pieles con poros dilatados y brillo recurrente.
Sus beneficios son:
1. Efecto matificante inmediato y de larga duración
2. Disminuye la producción de sebo día tras día y disminuye el tamaño de los poros,
3. Su textura no grasa (libre de aceite), ligera y no comedogénica.
Effaclar Mat está compuesto por una fórmula enriquecida con Agua termal de La Roche-Posay, Perlite y microesferas absorbentes (matificante), sebulyse (seborregulador) y glicerina (hidratante).
Consejos de uso: Aplicar por la mañana y/o por la noche en todo el rostro. Evitar el contorno de los ojos. ",40,ml,,,,,,
3337872420207,Tratamiento para el acné EFFACLAR BB BLUR ,"Effaclar BB Blur de La Roche-Posay es un tratamiento unificador del tono y matificante (anti brillo) para pieles mixtas a grasas propensas a imperfecciones y pieles con poros dilatados.
Sus beneficios son:
1. Matifica la piel inmediatamente, alisa imperfecciones, lineas y poros dilatados,
2. Tiene una textura en mousse aterciopelada,
3. Puede utilizarse como base de maquillaje.
Effaclar BB Blur está compuesto por agua termal de La Roche-Posay, Airlicium (Absorbe 150 veces su volumen en sebo. Ayuda a la evaporación del sudor), Perlite (Matificante).
Consejo de uso: Aplicar diariamente en piel limpia y seca.",30,ml,,,,,,
3337875613491,Tratamiento para el acné Effaclar K (+) La Roche-Posay,"Effaclar K (+) de La Roche-Posay es un tratamiento renovador para puntos negros recurrentes.
Sus beneficios son:
1. Evita la reaparición de imperfecciones y puntos negros,
2. Antioxidación, matificante 8hs, desintoxica y purifica la piel,
3.  Piel renovada, suave y libre de imperfecciones y puntos negros,
4. Su textura aquagel es ultra fresca, ultra ligera y confortable, no comedogénico.
Effaclar K (+) está compuesto por agua termal de La Roche-Posay, Airlicium (Absorbe 150 veces su volumen en sebo. Ayuda a la evaporación del sudor), Vitamina E y Carnosina (Antioxidante), LHA, acido salicílico y sebulyse (seborregulador).
Consejo de uso: Aplicar mañana y noche sobre el rostro y cuello.",40,ml,,,,,,
3337875518451,Tratamiento para el acné Effaclar Duo [+] Unifiant de La Roche-Posay,"Effaclar Duo [+] Unifiant Light de La Roche-Posay es un tratamiento anti acné para pieles mixtas a grasas que unifica el tono de la piel y reduce rojeces.. 
Sus beneficios son:
1. Corrige el acné y sus marcas, granos, puntos negros.
2. Rebalancea el microbioma de la piel y evita que el acné vuelva a aparecer.
3. Unifica el tono de a piel.
4. Para acné moderado y severo. Apto para las pieles más sensibles y pieles bajo tratamiento acneico.
Effaclar Duo (+) Unifiant está compuesto por Procerad (despigmentante) , Niacinamida (antiinflamatorio), LHA y ácido salicílico (microexfoliantes) , Zinc (seborregulador) y pigmentos minerales (unifica el tono). La innovación en su fórmula es la incorporación de un activo desarrollado por el laboratorio La Roche-Posay: Aqua Posae Filiformis; evita que el acné o grano vuelva a aparecer. 
Consejos de uso: Aplicar durante la mañana en todo el rostro, luego de una adecuada higiene con Effaclar.
",40,ml,,,,,,
3337875518598,Tratamiento para el acné Effaclar Duo [+] Unifiant de La Roche-Posay,"Effaclar Duo [+] Unifiant Medium de La Roche-Posay es un tratamiento anti acné para pieles mixtas a grasas que unifica el tono de la piel y reduce rojeces.. 
Sus beneficios son:
1. Corrige el acné y sus marcas, granos, puntos negros.
2. Rebalancea el microbioma de la piel y evita que el acné vuelva a aparecer.
3. Unifica el tono de a piel.
4. Para acné moderado y severo. Apto para las pieles más sensibles y pieles bajo tratamiento acneico.
Effaclar Duo (+) Unifiant está compuesto por Procerad (despigmentante) , Niacinamida (antiinflamatorio), LHA y ácido salicílico (microexfoliantes) , Zinc (seborregulador) y pigmentos minerales (unifica el tono). La innovación en su fórmula es la incorporación de un activo desarrollado por el laboratorio La Roche-Posay: Aqua Posae Filiformis; evita que el acné o grano vuelva a aparecer. 
Consejos de uso: Aplicar durante la mañana en todo el rostro, luego de una adecuada higiene con Effaclar.
",40,ml,,,,,,
3337872412776,Tratamiento para el acné Effaclar gel pieles grasas  50ml La Roche-Posay,"Effaclar Gel de La Roche-Posay es un gel de higiene para pieles mixtas a grasas.
Sus beneficios son:
1. Regula la producción de sebo
2. Limpia y purifica la piel grasa.
3. Apto para las pieles más sensibles y pieles bajo tratamiento acneico.
Effaclar Gel está compuesto por Agua Termal de La Roche-Posay, Pidolato de zinc (Seborregulador) y Tensioactivos suaves (agentes limpiadores). Su fórmula no contiene parabenos ni alcohol.
Consejos de uso: Utilizar por la mañana y noche. Tomar una pequeña cantidad de gel y hacer espuma sobre la palma de la mano húmeda. Aplicar sobre el rostro húmedo, masajeando suavemente. Enjuagar bien con agua.",50,ml,,,,,,
3337875518628,Tratamiento para el acné Effaclar Agua Micelar 100ml La Roche-Posay,"Effaclar agua micelar ultra purificante de La Roche-Posay es un agua micelar para pieles mixtas a grasas.
Gracias a su formula y tecnología, es:
1. Ultra eficiente: limpia sin irritar la piel, desmaquilla desde el primer algodón.
2. Ultra purificante: ayuda a regular la producción de sebo,
3. Ultra segura: sin parabenos, ni colorantes, ni alcohol, ni jabón, ni sulfato.  Hipoalargénica y testeada bajo control dermatológico, no comedogénica.
Consejos de uso: Aplicar mañana y noche en el rostro, ojos y labios con un disco de algodón. Solo para uso externo.",100,ml,,,,,,
3337875722827,Tratamiento para el acné Effaclar Serum Peeling diario La Roche-Posay,"Effaclar Serum Peeling Diario es un tratamiento concentrado que combina un complejo triácido exfoliante [Ácido glicólico + Ácido Salicílico + LHA] con Niacinamida, para exfoliar suavemente la piel corrigiendo imperfecciones, marcas y líneas finas. Es el equilibrio perfecto entre una acción peeling diaria, calmante y para líneas finas. Effaclar Serum desobstruye los poros y corrige imperfecciones y marcas persistentes día tras día, con eficacia visible desde la primera mañana.",30,ml,,,,,,
3337872410147,Delineador negro Respectissime La Roche-Posay,"Respectissime delineador negro de La Roche-Posay es un delineador para ojos y párpados sensibles (incluso para lentes de contacto).
Sus beneficios son:
1. Líneas suaces, limpias y regulables, sin manchas,
2. Intensifica e ilumina los ojos,
3. Disponible en dos tonos: negro y marrón,
4. Muy fácil de remover y no irrita la piel.
Consejo de uso: Con el delineador para ojos dibujá una línea más o menos espesa a lo largo de la raíz de las pestañas.",4,gr,,,,,,
3337872410154,Delineador marrón Respectissime La Roche-Posay,"Respectissime delineador marrón de La Roche-Posay es un delineador para ojos y párpados sensibles (incluso para lentes de contacto).
Sus beneficios son:
1. Líneas suaces, limpias y regulables, sin manchas,
2. Intensifica e ilumina los ojos,
3. Disponible en dos tonos: negro y marrón,
4. Muy fácil de remover y no irrita la piel.
Consejo de uso: Con el delineador para ojos dibujá una línea más o menos espesa a lo largo de la raíz de las pestañas.",4,gr,,,,,,
3337872412042,Base correctora en polvo tono 11 Toleriane Teint La Roche-Posay,"Toleriane Teint Fluido Mineral 11 de La Roche-Posay es una base en polvo mineral compacto de alta cobertura para piel normal a mixta.
Sus beneficios son:
1. No solo unifica el tono, sino purifica y matifica la piel,
2. Alta tolerancia. Sin conservantes. Probado en piel sensible,
3. Reduce imperfecciones día a día,
4. Protege contra rayos UV, FPS 25.
Toleriane Teint Fluido Mineral tiene una carta de formulación estricta: libre de parabenos y fragancias, hipoalergénico, testeada bajo control dermatológico y oftalmológico, níquel controlado, no comedogénica, testeado en piel sensible y piel atópica y apta para pieles con rosácea, acné y marcas de quemaduras.
Disponible en 3 tonos: Beige claro (tono 11), color arena (tono 13) y dorado (tono 15).
Aplicación: Aplicar en cualquier momento del día. Tomar una pequeña cantidad con la esponja y extender el producto desde el centro del rostro hacia afuera.
",9.5,gr,,,,,,
3337872412059,Base correctora en polvo tono 13 Toleriane Teint La Roche-Posay,"Toleriane Teint Fluido Mineral 13 de La Roche-Posay es una base en polvo mineral compacto de alta cobertura para piel normal a mixta.
Sus beneficios son:
1. No solo unifica el tono, sino purifica y matifica la piel,
2. Alta tolerancia. Sin conservantes. Probado en piel sensible,
3. Reduce imperfecciones día a día,
4. Protege contra rayos UV, FPS 25.
Toleriane Teint Fluido Mineral tiene una carta de formulación estricta: libre de parabenos y fragancias, hipoalergénico, testeada bajo control dermatológico y oftalmológico, níquel controlado, no comedogénica, testeado en piel sensible y piel atópica y apta para pieles con rosácea, acné y marcas de quemaduras.
Disponible en 3 tonos: Beige claro (tono 11), color arena (tono 13) y dorado (tono 15).
Aplicación: Aplicar en cualquier momento del día. Tomar una pequeña cantidad con la esponja y extender el producto desde el centro del rostro hacia afuera.
",9.5,gr,,,,,,
3337872412066,Base correctora en polvo tono 15 Toleriane Teint La Roche-Posay,"Toleriane Teint Fluido Mineral 15 de La Roche-Posay es una base en polvo mineral compacto de alta cobertura para piel normal a mixta.
Sus beneficios son:
1. No solo unifica el tono, sino purifica y matifica la piel,
2. Alta tolerancia. Sin conservantes. Probado en piel sensible,
3. Reduce imperfecciones día a día,
4. Protege contra rayos UV, FPS 25.
Toleriane Teint Fluido Mineral tiene una carta de formulación estricta: libre de parabenos y fragancias, hipoalergénico, testeada bajo control dermatológico y oftalmológico, níquel controlado, no comedogénica, testeado en piel sensible y piel atópica y apta para pieles con rosácea, acné y marcas de quemaduras.
Disponible en 3 tonos: Beige claro (tono 11), color arena (tono 13) y dorado (tono 15).
Aplicación: Aplicar en cualquier momento del día. Tomar una pequeña cantidad con la esponja y extender el producto desde el centro del rostro hacia afuera.
",9.5,gr,,,,,,
30102415,Rubor Toleriane Teint Rose La Roche-Posay,"Toleriane Teint Rubor Rose de La Roche-Posay es un rubor para pieles sensibles.
Sus beneficios:
1. Asegura el confort y la duración del maquillaje gracias a su fórmula en polvo micropulverizado
2. Incluye esponja para una aplicación suave y precisa
3. Se puede encontrar en 3 tonos: Rose, Caramel, Doré
Su fórmula es libre de conservantes, sin perfume, hipoalergénica y no comedogénica.
Consejo de uso: Aplicar el rubor para pieles sensibles tras rutina de maquillaje, después de corregir, unificar e iluminar la piel.",5,gr,,,,,,
30102422,Rubor Toleriane Teint Caramel La Roche-Posay,"Toleriane Teint Rubor Caramel de La Roche-Posay es un rubor para pieles sensibles.
Sus beneficios:
1. Asegura el confort y la duración del maquillaje gracias a su fórmula en polvo micropulverizado
2. Incluye esponja para una aplicación suave y precisa
3. Se puede encontrar en 3 tonos: Rose, Caramel, Doré
Su fórmula es libre de conservantes, sin perfume, hipoalergénica y no comedogénica.
Consejo de uso: Aplicar el rubor para pieles sensibles tras rutina de maquillaje, después de corregir, unificar e iluminar la piel.",5,gr,,,,,,
30102439,Rubor Toleriane Teint Doré La Roche-Posay,"Toleriane Teint Rubor Doré de La Roche-Posay es un rubor para pieles sensibles.
Sus beneficios:
1. Asegura el confort y la duración del maquillaje gracias a su fórmula en polvo micropulverizado
2. Incluye esponja para una aplicación suave y precisa
3. Se puede encontrar en 3 tonos: Rose, Caramel, Doré
Su fórmula es libre de conservantes, sin perfume, hipoalergénica y no comedogénica.
Consejo de uso: Aplicar el rubor para pieles sensibles tras rutina de maquillaje, después de corregir, unificar e iluminar la piel.",5,gr,,,,,,
3337872410949,Pincel corrector Toleriane beige claro La Roche-Posay,"Toleriane pincel corrector beige claro de La Roche-Posay es un corrector de alta tolerancia para pieles sensibles.
1. Cubre las imperfecciones puntuales, logrando un tono homogéneo en la piel
2. Su textura ultrafina no deja ""efecto máscara"", se esparce fácilmente
3. Con FPS 20
Su fórmula es libre de conservantes, libre de perfume, está testeada en piel frágil, atópica y con tendencia a imperfecciones. Los pinceles correctores de La Roche-Posay se encuentran disponibles en 4 tonos: 
- Beige claro 01: para piel clara
- Beige oscuro 02: para piel oscura
- Verde: para neutralizar las rojeces (cicatrices, rosácea, etc.) 
- Amarilo: para las imperfecciones azuladas (ojeras, vitiligo, etc.) 
Consejo de uso: Después de aplicar tu tratamiento diario, aplicar en las imperfecciones localizadas y extender.",2.6,ml,,,,,,
3337872410956,Pincel corrector Toleriane beige oscuro La Roche-Posay,"Toleriane pincel corrector beige oscuro de La Roche-Posay es un corrector de alta tolerancia para pieles sensibles.
1. Cubre las imperfecciones puntuales, logrando un tono homogéneo en la piel
2. Su textura ultrafina no deja ""efecto máscara"", se esparce fácilmente
3. Con FPS 20
Su fórmula es libre de conservantes, libre de perfume, está testeada en piel frágil, atópica y con tendencia a imperfecciones. Los pinceles correctores de La Roche-Posay se encuentran disponibles en 4 tonos: 
- Beige claro 01: para piel clara
- Beige oscuro 02: para piel oscura
- Verde: para neutralizar las rojeces (cicatrices, rosácea, etc.) 
- Amarilo: para las imperfecciones azuladas (ojeras, vitiligo, etc.) 
Consejo de uso: Después de aplicar tu tratamiento diario, aplicar en las imperfecciones localizadas y extender.",2.6,ml,,,,,,
3337872410970,Pincel corrector Toleriane amarillo La Roche-Posay,"Toleriane pincel corrector amarillo de La Roche-Posay es un corrector de alta tolerancia para pieles sensibles.
1. Cubre las imperfecciones puntuales, logrando un tono homogéneo en la piel
2. Su textura ultrafina no deja ""efecto máscara"", se esparce fácilmente
3. Con FPS 20
Su fórmula es libre de conservantes, libre de perfume, está testeada en piel frágil, atópica y con tendencia a imperfecciones. Los pinceles correctores de La Roche-Posay se encuentran disponibles en 4 tonos: 
- Beige claro 01: para piel clara
- Beige oscuro 02: para piel oscura
- Verde: para neutralizar las rojeces (cicatrices, rosácea, etc.) 
- Amarilo: para las imperfecciones azuladas (ojeras, vitiligo, etc.) 
Consejo de uso: Después de aplicar tu tratamiento diario, aplicar en las imperfecciones localizadas y extender.",2.6,ml,,,,,,
3337872410963,Pincel corrector Toleriane verde La Roche-Posay,"Toleriane pincel corrector verde de La Roche-Posay es un corrector de alta tolerancia para pieles sensibles.
1. Cubre las imperfecciones puntuales, logrando un tono homogéneo en la piel
2. Su textura ultrafina no deja ""efecto máscara"", se esparce fácilmente
3. Con FPS 20
Su fórmula es libre de conservantes, libre de perfume, está testeada en piel frágil, atópica y con tendencia a imperfecciones. Los pinceles correctores de La Roche-Posay se encuentran disponibles en 4 tonos: 
- Beige claro 01: para piel clara
- Beige oscuro 02: para piel oscura
- Verde: para neutralizar las rojeces (cicatrices, rosácea, etc.) 
- Amarilo: para las imperfecciones azuladas (ojeras, vitiligo, etc.) 
Consejo de uso: Después de aplicar tu tratamiento diario, aplicar en las imperfecciones localizadas y extender.",2.6,ml,,,,,,
3337875678667,Crema con color tono light Toleriane La Roche-Posay,"EL NUEVO CUIDADO HIDRATANTE PARA TODOS LOS DIAS QUE:
HIDRATA POR 48 HS
CALMA Y REDUCE LA SENSIBILIDAD DE LA PIEL
CUBRE LAS ROJECES E UNIFICA EL TONO.
",50,ml,,,,,,
3337875678636,Crema con color tono medium  Toleriane La Roche-Posay,"EL NUEVO CUIDADO HIDRATANTE PARA TODOS LOS DIAS QUE:
HIDRATA POR 48 HS
CALMA Y REDUCE LA SENSIBILIDAD DE LA PIEL
CUBRE LAS ROJECES E UNIFICA EL TONO.
",50,ml,,,,,,
3337872410338,Agua Micelar Ultra calmante de La Roche-Posay 200 ml ,"Agua Micelar Ultra calmante de La Roche-Posay limpia y remuve el maquillaje suavamente. El poder de limpiar y desmaquillar, sin irritar. Incluso ojos, incluso contaminación. 
Sus beneficios:
1) Ultra Eficiente: limpia y desmaquilla desde el primer algodón.
2) Ultra Calmante: con agua termal de La Roche-Posay que protege y refuerza la barrera de la piel. 
3) Ultra Segura: sin alcohol, sin parabenos. 
4) Limía suavemente sin irritar la piel. 
Con Agua Termal de La Roche-Posay y tecnología Glyco Micellar que combina la glicerina con el poder de las micelas. ",200,ml,,,,,,
3337872411595,Agua Micelar Ultra calmante de La Roche-Posay 400 ml,"Agua Micelar Ultra calmante de La Roche-Posay limpia y remuve el maquillaje suavamente. El poder de limpiar y desmaquillar, sin irritar. Incluso ojos, incluso contaminación. 
Sus beneficios:
1) Ultra Eficiente: limpia y desmaquilla desde el primer algodón.
2) Ultra Calmante: con agua termal de La Roche-Posay que protege y refuerza la barrera de la piel. 
3) Ultra Segura: sin alcohol, sin parabenos. 
4) Limía suavemente sin irritar la piel. 
Con Agua Termal de La Roche-Posay y tecnología Glyco Micellar que combina la glicerina con el poder de las micelas. ",400,ml,,,,,,
3337875528092,Agua Micelar piel reactiva de La Roche-Posay 200 ml,"Agua Micelar Ultra calmante de La Roche-Posay limpia y remuve el maquillaje suavamente. El poder de limpiar y desmaquillar, sin irritar. Incluso ojos, incluso contaminación, para pieles reactivas.
Sus beneficios:
1) Ultra Eficiente: limpia y desmaquilla desde el primer algodón.
2) Ultra Calmante: con agua termal de La Roche-Posay que protege y refuerza la barrera de la piel. 
3) Ultra Segura: sin alcohol, sin parabenos.
4) Hidrata la piel reativa: Glicerina 
5) Limpia suavemente sin irritar la piel. 
Con Agua Termal de La Roche-Posay y tecnología Glyco Micellar que combina la glicerina con el poder de las micelas. ",200,ml,,,,,,
3337875528108,Agua Micelar piel reactiva de La Roche-Posay 400 ml,"Agua Micelar Ultra calmante de La Roche-Posay limpia y remuve el maquillaje suavamente. El poder de limpiar y desmaquillar, sin irritar. Incluso ojos, incluso contaminación, para pieles reactivas.
Sus beneficios:
1) Ultra Eficiente: limpia y desmaquilla desde el primer algodón.
2) Ultra Calmante: con agua termal de La Roche-Posay que protege y refuerza la barrera de la piel. 
3) Ultra Segura: sin alcohol, sin parabenos.
4) Hidrata la piel reativa: Glicerina 
5) Limpia suavemente sin irritar la piel. 
Con Agua Termal de La Roche-Posay y tecnología Glyco Micellar que combina la glicerina con el poder de las micelas. ",400,ml,,,,,,
3337872419775,Gel desmaquillante agus micelar 195ml de La Roche-Posay,"Gel de Agua Micelar de La Roche-Posay, gel desmaquillante para pieles sensibles. 
Sus beneficios son:
1) Limpia y desmaquilla suavemente.
2) Respeta el equilibrio fisiologíco de la piel. 
3) Refresca la piel sensible. 
Con Agua Termal de La Roche-Posay, polímeros micelares y hialurónico de sodio (hidratante). ",195,ml,,,,,,
3337875528146,AGUA MICELAR PIELES REACTIVAS de La Roche-Posay 100 ML ,"Agua Micelar pieles reactivas de La Roche-Posay limpia y remuve el maquillaje suavamente. El poder de limpiar y desmaquillar, sin irritar. Incluso ojos, incluso contaminación, para pieles reactivas.
Sus beneficios:
1) Ultra Eficiente: limpia y desmaquilla desde el primer algodón.
2) Ultra Calmante: con agua termal de La Roche-Posay que protege y refuerza la barrera de la piel.
3) Ultra Segura: sin alcohol, sin parabenos.
4) Hidrata la piel reaCtiva: Glicerina
5) Limpia suavemente sin irritar la piel.
Con Agua Termal de La Roche-Posay y tecnología Glyco Micellar que combina la glicerina con el poder de las micelas. ",100,ml,,,,,,
3337875725897,AGUA MICELAR BIFÁSICA OIL INFUSED  La Roche-Posay 400 ML,"Agua micelar bifásica oil infused de La Roche - Posay limpia y remueve el maquillaje  sin dañar el microbioma de la piel. Es un producto de limpieza bifásico que remueve hasta las partículas finas de polución y actúa como desmaquillante incluso de maquillaje resistente al agua. Ideal para aquellas personas que buscan productos de limpieza bifásico o con aceite para doble limpieza. Tiene una fórmula minimalista con tan solo 10 ingredientes, sin fragancia, optimo pH5 y sin acabado graso.                                                                                                                                                                               1) Micelas que capturan las impurezas y limpian la piel desde la primera aplicación sin necesidad de frotar                                                                                                       2) Aceite ultra fino diseñado para remover el maquillaje a prueba de agua sin dejar la piel con sensacion grasa                                              3) Agua termal de La Roche - Posay para calmar y reducir la irritación de la piel.",400,ml,,,,,,
3337875725910,AGUA MICELAR BIFÁSICA OIL INFUSED 200 ML de La Roche-Posay,"Agua micelar bifásica oil infused de La Roche - Posay limpia y remueve el maquillaje  sin dañar el microbioma de la piel. Es un producto de limpieza bifásico que remueve hasta las partículas finas de polución y actúa como desmaquillante incluso de maquillaje resistente al agua. Ideal para aquellas personas que buscan productos de limpieza bifásico o con aceite para doble limpieza. Tiene una fórmula minimalista con tan solo 10 ingredientes, sin fragancia, optimo pH5 y sin acabado graso.                                                                                                                                                                               1) Micelas que capturan las impurezas y limpian la piel desde la primera aplicación sin necesidad de frotar                                                                                                       2) Aceite ultra fino diseñado para remover el maquillaje a prueba de agua sin dejar la piel con sensacion grasa                                              3) Agua termal de La Roche - Posay para calmar y reducir la irritación de la piel.",200,ml,,,,,,
